tns_name,previous_name,repeater_name,ra,ra_err,ra_notes,dec,dec_err,dec_notes,gl,gb,exp_up,exp_up_err,exp_up_notes,exp_low,exp_low_err,exp_low_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,flux_notes,fluence,fluence_err,fluence_notes,sub_num,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,excluded_flag
FRB20190301A,-9999,FRB20190222A,313.06,0.17,-9999,69.83,0.21,-9999,104.88,15.88,33,20,-9999,-9999,-9999,-9999,17.9,461.0,0,7.5,0,14.0,53.5,459.5613,0.0097,372.4,358.8,0.0059,0.00156,0.00026,1.83,0.73,-9999,8.6,3.3,-9999,1,58543.752112056,0.000000030,58543.751974249,0.000000030,0.00124,0.00054,69,26,-99,36,662.1,487.8,568.3,616152.983,610116,0.347,0
FRB20190302A,-9999,-9999,34.80,0.19,-9999,61.34,0.19,-9999,133.26,0.24,27,13,-9999,-9999,-9999,-9999,20.4,1009.3,0,15.6,0,27.9,48.7,1034.239,0.056,813.5,722.0,0.10617,0.0902,0.0058,0.56,0.29,-9999,35,13,-9999,0,58544.984127750,0.000000019,58544.983817619,0.000000025,0.0071,0.0012,-4.35,0.40,2.99,0.55,800.2,400.2,400.2,9092628.522,9070841,0.273,0
FRB20190303B,-9999,-9999,128.740,0.028,-9999,66.030,0.047,-9999,149.45,35.06,36,11,-9999,-9999,-9999,-9999,52.3,192.5,0,7.1,0,13.3,265.8,193.50698,0.00073,146.4,153.4,0.00492,0.001574,0.000016,9.4,4.2,-9999,42,19,-9999,0,58545.24334498434,0.00000000093,58545.24328695845,0.00000000095,0.000715,0.000012,-1.678,0.078,-2.56,0.13,786.7,400.2,400.2,525390.747,477881,0.232,0
FRB20190303C,-9999,-9999,173.24,0.20,-9999,26.32,0.21,-9999,211.1,72.48,13.0,7.5,-9999,-9999,-9999,-9999,15.6,1088.6,0,3.0,0,4.8,19.6,1089.655,0.011,1066.6,1070.5,0.0059,<0.0020,-9999,0.80,0.18,-9999,3.46,0.46,-9999,0,58545.368733527,0.000000013,58545.368406777,0.000000013,0.00176,0.00013,0.5,1.0,-2.3,1.5,800.2,400.2,449.8,460184.558,452954,0.272,0
FRB20190303D,-9999,-9999,179.57,0.25,-9999,70.84,0.26,-9999,129.13,45.64,34,20,-9999,35.1,8.7,-9999,9.8,710.1,14.5,1.5,29.4,3.1,11.2,711.151,0.014,674.1,682.3,0.00295,<0.0010,-9999,0.59,0.35,-9999,1.17,0.67,-9999,0,58545.391571112,0.000000022,58545.391357863,0.000000023,0.00081,0.00010,-0.9,2.2,-5.6,4.8,704.3,400.2,400.2,468396.617,469978,0.245,0
FRB20190303A,-9999,FRB20190303A,208.03,0.13,-9999,48.24,0.22,-9999,97.75,65.81,18.0,9.4,-9999,-9999,-9999,-9999,11.2,223.2,0,5.1,0,10.6,23.1,221.667,0.017,191.8,199.9,0.00393,0.00296,0.00065,0.47,0.26,-9999,2.54,0.97,-9999,0,58545.462000526,0.000000011,58545.461934056,0.000000012,0.00167,0.00024,63.3,9.4,-69,10,757.7,526.3,631.5,392213.978,392153,0.37,0
FRB20190304A,-9999,-9999,124.510,0.036,-9999,74.61,0.21,-9999,139.8,31.79,44,26,-9999,42,13,-9999,22.3,483.6,10.8,1.8,18.5,3.2,48.1,483.727,0.011,433.9,439.2,0.00295,0.000901,0.000046,0.71,0.31,-9999,2.9,1.1,-9999,0,58546.2279103407,0.0000000054,58546.2277652880,0.0000000063,0.000408,0.000093,6.3,1.4,-67.3,7.2,504.7,400.2,419.4,394960.166,390329,0.373,0
FRB20190304B,-9999,-9999,204.86,0.19,-9999,24.19,0.21,-9999,20.4,78.8,13.3,7.3,-9999,-9999,-9999,-9999,20.8,470.7,0,0.9,0,1.5,28.8,470.0053,0.0057,447.4,449.8,0.00295,0.000622,0.000058,0.67,0.26,-9999,2.22,0.59,-9999,0,58546.4534853173,0.0000000091,58546.4533443794,0.0000000092,0.00033,0.00010,-1.24,0.89,-7.4,2.0,646.5,400.2,400.2,458841.965,456601,0.267,0
FRB20190304C,-9999,-9999,223.01,0.23,-9999,26.72,0.25,-9999,39.04,63.18,12.5,7.9,-9999,-9999,-9999,-9999,10.8,564.5,0,1.9,0,3.1,15.9,564.991,0.014,542.9,542.5,0.00295,<0.0011,-9999,0.53,0.17,-9999,1.32,0.13,-9999,0,58546.5012490044,0.0000000023,58546.5010795836,0.0000000049,0.000948,0.000089,22.3,4.6,-87,17,535.2,400.2,454.9,386461.932,387290,0.378,0
FRB20190307A,-9999,-9999,254.55,0.21,-9999,9.85,0.27,-9999,28.92,29.59,12.0,7.1,-9999,-9999,-9999,-9999,12.3,352.6,0,0,0,0,18.7,355.337,0.062,297.3,309.6,0.00688,<0.0025,-9999,0.0,0.0,-9999,0.0,0.0,-9999,0,58549.5817954829,0.0000000098,58549.581688930,0.000000021,0.00206,0.00021,19.7,3.5,-29.7,4.9,735.8,421.8,557.1,291898.68,291226,0.532,0
FRB20190307B,-9999,-9999,269.200,0.064,-9999,38.40,0.22,-9999,64.53,26.61,16.1,8.4,-9999,-9999,-9999,-9999,11.8,291.1,0,0,0,0,19.9,294.001,0.053,239.1,248.9,0.02261,0.0211,0.0023,0.0,0.0,-9999,0.0,0.0,-9999,0,58549.624154013,0.000000012,58549.624065853,0.000000020,<0.0019,-9999,25.4,5.9,-25.6,5.6,800.2,486.8,656.8,1622823.217,1623353,0.479,0
FRB20190308C,-9999,-9999,188.360,0.026,-9999,44.39,0.17,-9999,133.59,72.36,18.7,7.3,-9999,-9999,-9999,-9999,22.3,498.2,0,3.7,0,6.8,39,500.519,0.026,477.4,480.5,0.02163,0.00229,0.00017,0.47,0.36,-9999,4.8,2.5,-9999,0,58550.3963226532,0.0000000035,58550.3961725652,0.0000000085,0.00040,0.00039,15.2,4.0,-61,13,550.7,400.2,453.4,666517.7,662100,0.291,0
FRB20190308C,-9999,-9999,188.360,0.026,-9999,44.39,0.17,-9999,133.59,72.36,18.7,7.3,-9999,-9999,-9999,-9999,22.3,498.2,0,3.7,0,6.8,39,500.519,0.026,477.4,480.5,0.02163,0.00229,0.00017,0.47,0.36,-9999,4.8,2.5,-9999,1,58550.3963227539,0.0000000029,58550.3961726660,0.0000000082,0.00055,0.00024,13.9,2.2,-60.5,7.4,545.7,400.2,449.0,666517.7,662100,0.291,0
FRB20190308B,-9999,-9999,38.590,0.040,-9999,83.62,0.30,-9999,125.9,21.35,107,56,-9999,103,56,-9999,10.3,179.5,2.5,1.2,5.1,2.5,21.8,180.1800,0.0070,111.5,106.0,0.00197,0.000134,0.000040,1.11,0.87,-9999,1.39,0.85,-9999,0,58550.4669946001,0.0000000015,58550.4669405705,0.0000000026,0.000186,0.000086,18.6,2.9,-52.9,7.6,587.9,400.2,477.2,392158.517,391540,0.371,0
FRB20190308B,-9999,-9999,38.590,0.040,-9999,83.62,0.30,-9999,125.9,21.35,107,56,-9999,103,56,-9999,10.3,179.5,2.5,1.2,5.1,2.5,21.8,180.1800,0.0070,111.5,106.0,0.00197,0.000134,0.000040,1.11,0.87,-9999,1.39,0.85,-9999,1,58550.4669946329,0.0000000043,58550.4669406033,0.0000000048,0.00052,0.00032,9.5,7.5,-37,23,585.3,400.2,455.5,392158.517,391540,0.371,0
FRB20190309A,-9999,-9999,278.96,0.23,-9999,52.41,0.24,-9999,81.37,23.47,18,11,-9999,-9999,-9999,-9999,9.3,357.5,0,1.2,0,2.4,12.3,356.900,0.026,298.3,303.9,0.00197,<0.00075,-9999,0.39,0.26,-9999,0.72,0.44,-9999,0,58551.6434807137,0.0000000019,58551.6433736920,0.0000000080,0.000581,0.000087,12.9,4.8,-64,19,535.8,400.2,442.9,402430.771,403706,0.352,0
FRB20190313B,-9999,-9999,101.98,0.18,-9999,74.13,0.21,-9999,140.61,25.78,46,23,-9999,24,19,-9999,14.1,1192.1,18.0,2.6,31.0,4.6,14.8,1191.248,0.062,1131.4,1131.6,0.00786,0.00444,0.00093,0.67,0.25,-9999,2.74,0.78,-9999,0,58555.138963799,0.000000013,58555.138606586,0.000000023,0.00064,0.00063,-1.5,1.7,0.7,2.8,800.2,400.2,400.2,214310.108,213401,0.657,0
FRB20190313A,-9999,FRB20181119A,190.53,0.13,-9999,65.13,0.23,-9999,124.52,51.97,28,15,-9999,-9999,-9999,-9999,9.4,365.6,0,3.7,0,7.2,12.4,364.50,0.12,330.7,338.8,0.0059,<0.0031,-9999,0.41,0.17,-9999,1.48,0.56,-9999,0,58555.390124536,0.000000026,58555.390015236,0.000000043,0.00186,0.00060,20.9,9.6,-16.7,8.8,800.2,515.8,747.9,398020.081,398842,0.359,0
FRB20190316A,-9999,-9999,5.23,0.22,-9999,20.51,0.24,-9999,113.33,-41.79,12.1,7.2,-9999,-9999,-9999,-9999,12.7,516.0,0,3.1,0,5.5,19,515.9273,0.0058,477.0,485.3,0.00197,<0.00098,-9999,1.31,0.54,-9999,2.53,0.82,-9999,0,58558.8626653669,0.0000000018,58558.8625106585,0.0000000025,0.000834,0.000074,9.1,1.8,-15.5,2.9,788.2,400.2,536.1,437805.536,435322,0.301,0
FRB20190317A,-9999,-9999,87.44,0.23,-9999,44.66,0.23,-9999,166.86,8.75,15.8,9.8,-9999,-9999,-9999,-9999,9.3,1156.5,0,2.1,0,3.8,9.8,1157.2595,0.0074,1019.3,964.1,0.00197,<0.00092,-9999,0.54,0.23,-9999,1.24,0.44,-9999,0,58559.0933753704,0.0000000033,58559.0930283492,0.0000000040,0.00071,0.00010,9.1,3.5,-12.1,4.6,800.2,400.2,582.6,441636.829,440794,0.292,0
FRB20190317B,-9999,-9999,101.010,0.070,-9999,49.73,0.20,-9999,166.11,19.23,18,11,-9999,-9999,-9999,-9999,9.9,425.4,0,2.7,0,4.7,11.8,424.314,0.013,343.7,326.5,0.00295,<0.0016,-9999,0.65,0.20,-9999,1.89,0.46,-9999,0,58559.1271065410,0.0000000038,58559.1269793042,0.0000000054,0.00125,0.00018,0.1,1.7,-0.1,2.3,800.2,400.2,512.6,436962.183,437146,0.298,0
FRB20190317C,-9999,-9999,125.82,0.22,-9999,32.07,0.24,-9999,190.52,32.43,11.0,6.8,-9999,-9999,-9999,-9999,11.4,601.7,0,9.5,0,17.1,18.1,598.263,0.073,544.7,543.8,0.02851,0.0234,0.0032,0.43,0.21,-9999,7.8,2.8,-9999,0,58559.199334511,0.000000016,58559.199155113,0.000000027,0.0014,0.0011,3.4,1.4,-10.3,2.3,759.0,400.2,472.6,2357907.573,2354169,0.312,0
FRB20190317F,-9999,-9999,236.250,0.047,-9999,47.05,0.12,-9999,75.21,50.75,23.4,3.0,-9999,-9999,-9999,-9999,53.6,1125.8,0,6.2,0,11.9,82.3,1118.109,0.012,1084.8,1092.2,0.02064,0.00902,0.00030,1.65,0.81,-9999,26,14,-9999,0,58559.5068906449,0.0000000027,58559.5065553636,0.0000000045,0.00170,0.00017,1.18,0.29,-7.09,0.48,768.8,400.2,434.8,1341552.376,1318745,0.294,0
FRB20190317E,-9999,-9999,274.37,0.19,-9999,13.25,0.23,-9999,41.12,13.44,13.0,6.7,-9999,-9999,-9999,-9999,14.9,800.7,0,7.4,0,12.7,14.9,800.880,0.013,666.6,696.0,0.00393,<0.0021,-9999,2.17,0.67,-9999,7.3,1.8,-9999,0,58559.6117182964,0.0000000042,58559.6114781408,0.0000000058,0.00167,0.00020,-0.2,1.4,0.5,1.8,800.2,400.2,800.2,408745.649,409178,0.343,0
FRB20190318A,-9999,-9999,324.11,0.11,-9999,74.46,0.18,-9999,110.81,16.39,48,21,-9999,36,17,-9999,24.8,420.5,43.6,6.9,69.9,11.5,32.4,419.2661,0.0077,333.9,318.9,0.01278,0.00623,0.00069,1.55,0.43,-9999,14.2,2.8,-9999,0,58560.7389196224,0.0000000036,58560.7387938993,0.0000000043,0.00093,0.00016,0.04,0.67,-3.04,0.94,800.2,400.2,402.9,843901.416,840249,0.325,0
FRB20190319A,-9999,-9999,113.43,0.14,-9999,5.72,0.23,-9999,212.61,12.0,14.2,5.2,-9999,-9999,-9999,-9999,22.3,2041.3,0,12.5,0,21.4,23.7,2039.936,0.015,1932.3,1898.1,0.00885,0.0036,0.0010,2.78,0.79,-9999,19.4,4.2,-9999,0,58561.1569659312,0.0000000055,58561.1563542265,0.0000000070,0.00147,0.00020,4.2,1.6,-4.4,1.8,800.2,400.2,640.9,580946.649,573641,0.386,0
FRB20190320A,-9999,-9999,61.60,0.20,-9999,63.36,0.20,-9999,142.85,8.3,27,15,-9999,-9999,-9999,-9999,15.7,613.0,0,3.0,0,5.4,16,614.146,0.014,470.2,400.3,0.00295,0.00126,0.00033,0.94,0.32,-9999,4.4,1.4,-9999,0,58562.0146110731,0.0000000058,58562.0144269123,0.0000000071,0.00118,0.00020,-2.0,1.2,0.6,1.7,800.2,400.2,400.2,424979.077,424985,0.317,0
FRB20190320B,-9999,-9999,250.40,0.23,-9999,39.63,0.22,-9999,63.19,41.2,14.5,9.1,-9999,-9999,-9999,-9999,17.9,490.1,0,0.9,0,1.5,20.1,489.4949,0.0067,451.8,459.0,0.00295,<0.0011,-9999,0.73,0.20,-9999,1.90,0.34,-9999,0,58562.5330285132,0.0000000041,58562.5328817310,0.0000000045,0.000932,0.000065,-1.1,1.0,-1.8,1.7,800.2,400.2,400.2,437999.391,437146,0.298,0
FRB20190320C,-9999,-9999,254.73,0.22,-9999,22.38,0.25,-9999,42.68,34.17,12.6,7.6,-9999,-9999,-9999,-9999,11.4,367.2,0,4.1,0,6.9,12.9,368.7898,0.0094,321.7,331.4,0.00393,<0.0013,-9999,1.24,0.30,-9999,3.14,0.65,-9999,0,58562.5478945342,0.0000000065,58562.5477839472,0.0000000070,0.00104,0.00011,0.4,1.6,-2.2,2.4,800.2,400.2,442.0,429344.54,429242,0.311,0
FRB20190320D,-9999,-9999,262.22,0.23,-9999,59.07,0.22,-9999,87.69,33.53,23,13,-9999,-9999,-9999,-9999,12.5,1151.7,0,15.8,0,26.2,16.9,1141.35,0.20,1097.5,1103.9,0.03342,0.0200,0.0054,0.49,0.18,-9999,11.4,1.6,-9999,0,58562.564678394,0.000000056,58562.564336143,0.000000082,0.0058,0.0021,9.2,3.0,-10.0,3.1,800.2,400.2,634.8,2551123.231,2557241,0.315,0
FRB20190320E,-9999,-9999,76.64,0.16,-9999,89.16,0.20,-9999,123.78,26.75,1140,220,-9999,940,250,-9999,32.7,299.2,8.7,5.9,15.2,10.5,38.8,299.1350,0.0042,243.3,245.7,0.00295,0.00072,0.00010,4.4,1.7,-9999,12.3,4.5,-9999,0,58562.9718275850,0.0000000023,58562.9717378850,0.0000000027,0.000833,0.000054,6.06,0.87,-7.7,1.0,800.2,400.2,592.6,418676.648,414649,0.334,0
FRB20190322A,-9999,-9999,110.75,0.19,-9999,51.30,0.19,-9999,166.31,25.61,20,10,-9999,-9999,-9999,-9999,19,1054.6,0,9.4,0,16.6,22.5,1060.118,0.026,996.5,993.0,0.02359,0.0112,0.0025,0.64,0.28,-9999,10.1,3.2,-9999,0,58564.144494999,0.000000013,58564.144177107,0.000000015,0.00283,0.00049,4.8,1.4,-7.0,1.7,800.2,400.2,563.0,1493625.887,1491721,0.315,0
FRB20190322B,-9999,-9999,132.03,0.24,-9999,73.34,0.26,-9999,140.54,34.14,39,24,-9999,25,17,-9999,10.1,577.4,12.7,1.8,24.7,3.5,10.2,576.982,0.024,530.0,536.4,0.00295,<0.0017,-9999,0.61,0.41,-9999,2.04,0.90,-9999,0,58564.197861694,0.000000011,58564.197688678,0.000000013,0.00130,0.00019,-0.1,2.5,-6.2,5.1,725.7,400.2,400.2,417104.446,418298,0.328,0
FRB20190322C,-9999,-9999,296.36,0.14,-9999,70.70,0.15,-9999,102.77,21.2,47,12,-9999,39.9,3.2,-9999,53.1,1192.1,36.2,3.8,67.2,7.0,61.9,1192.0806,0.0012,1126.3,1125.9,0.00295,0.001014,0.000052,4.1,1.8,-9999,13.0,5.5,-9999,0,58564.6557558397,0.0000000019,58564.6553983769,0.0000000019,0.000140,0.000062,-0.20,0.37,-1.47,0.49,800.2,400.2,400.2,440744.588,436537,0.299,0
FRB20190323A,-9999,-9999,112.37,0.20,-9999,34.46,0.21,-9999,184.44,22.29,14.4,8.1,-9999,-9999,-9999,-9999,14.7,855.7,0,3.2,0,5.6,14.4,857.5038,0.0089,784.7,768.7,0.00393,0.00263,0.00057,0.67,0.28,-9999,2.71,0.79,-9999,0,58565.1444247680,0.0000000089,58565.1441676329,0.0000000092,0.00054,0.00020,1.8,1.9,-2.9,2.4,800.2,400.2,542.7,641678.782,639305,0.315,0
FRB20190323B,-9999,-9999,193.220,0.042,-9999,77.24,0.15,-9999,122.83,39.89,67,18,-9999,67,13,-9999,57.2,787.7,14.0,3.2,22.4,5.2,76.8,789.56311,0.00076,749.3,756.6,0.00098,0.000134,0.000014,6.94,0.99,-9999,10.6,1.4,-9999,0,58565.3631500851,0.0000000016,58565.3629133231,0.0000000016,0.000134,0.000022,5.80,0.42,-7.60,0.51,800.2,400.2,586.4,221925.827,214921,0.31,0
FRB20190323C,-9999,-9999,199.50,0.22,-9999,40.07,0.23,-9999,101.57,75.94,14.9,8.8,-9999,-9999,-9999,-9999,11.5,380.1,0,1.4,0,2.4,12.7,381.118,0.010,357.5,360.9,0.00295,0.00108,0.00023,0.56,0.16,-9999,1.38,0.24,-9999,0,58565.386941901,0.000000010,58565.386827617,0.000000011,0.00031,0.00023,2.7,2.1,-10.7,3.8,722.5,400.2,454.3,427990.902,427417,0.313,0
FRB20190323D,-9999,-9999,56.88,0.24,-9999,46.93,0.24,-9999,151.43,-5.97,16.2,9.7,-9999,-9999,-9999,-9999,9.4,760.2,0,2.5,0,4.6,12.2,763.65,0.18,601.3,558.1,0.01278,<0.0070,-9999,0.37,0.18,-9999,2.49,0.87,-9999,0,58565.991296898,0.000000016,58565.991067906,0.000000057,0.00543,0.00078,-7.5,3.2,-3,12,528.8,400.2,400.2,643904.264,644778,0.31,0
FRB20190325A,-9999,-9999,130.41,0.22,-9999,83.07,0.26,-9999,130.04,30.15,96,52,-9999,94,52,-9999,13.3,357.5,9.3,4.0,17.8,7.4,15.6,359.289,0.013,308.3,312.9,0.00295,<0.0018,-9999,1.31,0.67,-9999,4.6,1.7,-9999,0,58567.1803861760,0.0000000099,58567.180278438,0.000000011,0.00156,0.00014,-0.8,1.3,-1.2,2.0,800.2,400.2,400.2,333682.56,333786,0.464,0
FRB20190325B,-9999,-9999,183.92,0.22,-9999,30.320,0.071,-9999,188.67,81.54,9.0,7.2,-9999,-9999,-9999,-9999,9.8,1730.7,0,5.4,0,8.9,11.9,1733.918,0.026,1714.1,1714.8,0.00688,0.00208,0.00063,0.70,0.20,-9999,3.81,0.77,-9999,0,58567.335684339,0.000000014,58567.335164399,0.000000016,0.00135,0.00041,2.2,2.0,-6.2,3.0,800.2,400.2,476.9,515184.854,513449,0.45,0
FRB20190325C,-9999,-9999,53.85,0.22,-9999,60.17,0.22,-9999,142.01,3.52,24,14,-9999,-9999,-9999,-9999,11.7,799.0,0,5.2,0,8.8,12.3,797.830,0.028,609.4,499.6,0.00885,<0.0039,-9999,0.63,0.23,-9999,3.83,0.89,-9999,0,58567.976460389,0.000000013,58567.976221148,0.000000016,0.00320,0.00037,4.1,2.0,-6.7,2.9,800.2,400.2,542.7,541897.86,540810,0.421,0
FRB20190326A,-9999,-9999,161.90,0.22,-9999,74.22,0.24,-9999,133.5,40.27,42,24,-9999,26,19,-9999,11.7,283.1,10.5,1.6,18.7,2.9,13.4,283.3113,0.0050,242.6,250.5,0.00098,<0.00055,-9999,1.02,0.31,-9999,1.51,0.39,-9999,0,58568.277261973,0.000000013,58568.277177018,0.000000013,0.000457,0.000048,2.1,1.8,-7.7,3.3,791.7,400.2,458.0,176018.263,172666,0.445,0
FRB20190327A,-9999,-9999,281.31,0.16,-9999,34.280,0.052,-9999,63.67,16.06,15.7,6.1,-9999,-9999,-9999,-9999,31.9,347.8,0,1.8,0,3.1,36.4,346.5748,0.0023,257.8,270.1,0.00197,0.000329,0.000032,2.43,0.82,-9999,5.2,1.6,-9999,0,58569.6024052546,0.0000000052,58569.6023013291,0.0000000052,0.000302,0.000044,-0.79,0.58,-2.15,0.89,800.2,400.2,400.2,361229.068,359929,0.422,1
FRB20190328A,-9999,-9999,120.35,0.24,-9999,59.10,0.24,-9999,158.17,31.91,23,13,-9999,-9999,-9999,-9999,10.2,1303.7,0,1.9,0,2.8,9.1,1303.58,0.13,1251.8,1256.4,0.00983,<0.010,-9999,0.43,0.18,-9999,2.66,0.46,-9999,0,58570.157492692,0.000000029,58570.157101796,0.000000050,0.0074,0.0014,-4.6,2.0,3.6,3.3,800.2,400.2,400.2,774502.271,774586,0.378,0
FRB20190328B,-9999,-9999,199.47,0.28,-9999,86.85,0.31,-9999,122.51,30.26,210,96,-9999,190,100,-9999,9.3,564.5,6.8,3.5,12.3,6.2,10.6,565.001,0.016,514.9,519.9,0.00492,<0.0020,-9999,0.72,0.30,-9999,2.14,0.55,-9999,0,58570.408863534,0.000000019,58570.408694110,0.000000020,0.00160,0.00021,9.0,3.2,-13.5,4.4,800.2,400.2,559.5,370849.697,370874,0.404,0
FRB20190328C,-9999,-9999,73.83,0.20,-9999,81.96,0.28,-9999,130.57,23.02,86,45,-9999,88,45,-9999,18.2,470.7,5.7,2.1,10.6,4.1,21.6,472.8607,0.0075,408.2,405.3,0.00492,0.00230,0.00034,4.7,2.3,-9999,14.9,7.1,-9999,0,58570.5175061331,0.0000000094,58570.5173643389,0.0000000097,0.00077,0.00014,0.7,1.2,-2.7,1.5,800.2,400.2,459.0,520858.438,518921,0.444,0
FRB20190329B,-9999,-9999,87.90,0.24,-9999,76.27,0.25,-9999,137.34,22.86,51,28,-9999,45,27,-9999,15.3,406.0,0,0,0,0,24.5,406.0539,0.0068,340.1,336.0,0.0059,0.00337,0.00034,0.0,0.0,-9999,0.0,0.0,-9999,0,58571.0559381873,0.0000000089,58571.0558164261,0.0000000091,0.00042,0.00015,6.4,1.3,-14.4,2.0,746.6,400.2,500.4,481769.513,479705,0.486,1
FRB20190329C,-9999,-9999,279.790,0.023,-9999,51.63,0.14,-9999,80.69,22.77,25.0,6.4,-9999,-9999,-9999,-9999,26.7,1256.8,0,0,0,0,27.5,1256.3592,0.0071,1196.0,1201.8,0.00492,0.00089,0.00016,0.0,0.0,-9999,0.0,0.0,-9999,0,58571.5919073914,0.0000000079,58571.5915306537,0.0000000082,0.001262,0.000097,0.13,0.89,-0.1,1.1,800.2,400.2,800.2,342994.535,340473,0.453,1
FRB20190329A,-9999,-9999,65.54,0.19,-9999,73.63,0.27,-9999,136.46,16.58,41,24,-9999,43.5,7.9,-9999,11.7,189.2,19.0,4.1,34.6,7.4,19.3,188.606,0.047,100.8,80.2,0.0118,0.00090,0.00014,0.52,0.20,-9999,2.24,0.77,-9999,0,58571.998857853,0.000000012,58571.998801297,0.000000018,0.00104,0.00023,42.0,7.6,-272,46,473.9,400.2,432.3,332516.167,331961,0.467,0
FRB20190330A,-9999,-9999,204.09,0.22,-9999,38.360,0.087,-9999,85.79,75.35,11.4,9.5,-9999,-9999,-9999,-9999,9.4,509.5,0,1.1,0,1.9,10.7,508.965,0.020,484.1,488.6,0.00197,0.00051,0.00017,0.37,0.13,-9999,1.14,0.21,-9999,0,58572.380504081,0.000000021,58572.380351461,0.000000022,0.00097,0.00024,-1.1,2.0,-3.1,3.5,800.2,400.2,400.2,386000.852,386073,0.38,0
FRB20190330B,-9999,-9999,269.410,0.037,-9999,52.81,0.14,-9999,80.58,29.23,26.1,6.2,-9999,-9999,-9999,-9999,44.9,668.0,0,1.5,0,2.7,51.9,668.0927,0.0019,619.2,626.0,0.00197,0.000230,0.000018,2.79,0.94,-9999,5.3,1.6,-9999,0,58572.5603588239,0.0000000045,58572.5601584866,0.0000000045,0.000342,0.000033,0.91,0.44,-5.34,0.72,800.2,400.2,435.9,371190.309,367225,0.41,0
FRB20190401A,-9999,-9999,196.80,0.19,-9999,79.91,0.21,-9999,122.07,37.19,70,35,-9999,58,35,-9999,22.9,779.6,17.6,5.2,31.4,9.7,24.8,783.216,0.017,740.8,747.8,0.01081,<0.0039,-9999,1.05,0.46,-9999,8.6,3.0,-9999,0,58574.358644051,0.000000011,58574.358409192,0.000000012,0.00352,0.00020,1.47,0.85,-4.1,1.3,800.2,400.2,479.1,531748.797,529866,0.433,0
FRB20190402A,-9999,-9999,178.61,0.23,-9999,47.10,0.22,-9999,148.44,67.11,16.2,9.4,-9999,-9999,-9999,-9999,10.9,1287.5,0,1.5,0,2.7,11.5,1291.690,0.082,1265.3,1271.7,0.01573,<0.0066,-9999,0.30,0.17,-9999,1.34,0.52,-9999,0,58575.298732293,0.000000023,58575.298344961,0.000000033,0.00533,0.00062,4.1,2.6,-16.7,6.3,657.4,400.2,453.3,586927.64,582762,0.376,0
FRB20190403G,-9999,-9999,81.74,0.22,-9999,25.78,0.25,-9999,180.44,-5.19,12.3,8.0,-9999,-9999,-9999,-9999,11.4,865.4,0,1.0,0,1.7,15.8,865.311,0.014,700.0,620.0,0.00197,<0.0019,-9999,0.75,0.26,-9999,1.59,0.44,-9999,0,58576.029529904,0.000000018,58576.029270428,0.000000018,0.00159,0.00014,35.7,6.3,-76,13,603.2,425.5,506.6,448191.356,446874,0.282,0
FRB20190403A,-9999,-9999,116.33,0.24,-9999,86.36,0.29,-9999,126.94,27.92,181,88,-9999,187,82,-9999,10.8,519.2,6.7,4.2,12.1,7.6,15.2,518.834,0.012,464.6,467.8,0.00295,<0.0018,-9999,1.12,0.34,-9999,3.19,0.86,-9999,0,58576.109376423,0.000000019,58576.109220843,0.000000019,0.00150,0.00014,4.4,1.6,-8.9,2.5,800.2,400.2,513.6,362788.787,360538,0.421,0
FRB20190403B,-9999,-9999,135.47,0.18,-9999,1.460,0.090,-9999,227.76,29.41,13.0,5.2,-9999,-9999,-9999,-9999,18.9,291.1,0,15.4,0,26.8,26,292.473,0.028,238.4,244.5,0.01081,0.00578,0.00075,2.7,1.0,-9999,23.8,6.8,-9999,0,58576.180478486,0.000000014,58576.180390783,0.000000017,0.00235,0.00039,2.8,1.1,-11.1,1.9,714.3,400.2,453.2,881211.496,878553,0.436,0
FRB20190403C,-9999,-9999,249.83,0.24,-9999,58.70,0.25,-9999,88.33,39.91,22,13,-9999,-9999,-9999,-9999,9,933.3,0,1.4,0,2.5,12.2,935.009,0.028,896.1,903.1,0.00492,0.00186,0.00039,0.37,0.17,-9999,1.53,0.33,-9999,0,58576.492225846,0.000000024,58576.491945470,0.000000025,0.00087,0.00042,-1.3,2.0,-6.7,4.2,659.0,400.2,400.2,384013.191,384249,0.383,0
FRB20190403D,-9999,-9999,326.53,0.26,-9999,84.29,0.29,-9999,118.44,23.12,116,62,-9999,115,62,-9999,10.9,613.0,3.8,1.9,6.9,3.4,9.9,613.458,0.026,550.5,549.7,0.00295,<0.0017,-9999,0.65,0.37,-9999,1.75,0.56,-9999,0,58576.727765684,0.000000030,58576.727581730,0.000000031,0.00131,0.00019,-2.4,2.3,-3.1,4.9,700.9,400.2,400.2,354373.123,355066,0.43,0
