#,NAME,dm,P0,RAJD,DECJD
,(cm^-3,pc),(s),(deg),(deg),
270,J0711+0931,lzb+00,46.238,13,bkk+16,1.21409049248,1,lzb+00,107.90075,9.52361,
271,J0711-6830,bjb+97,18.4066,6,hbo06,0.00549096850619231,4,rhc+16,107.97579,-68.51317,
272,J0719-2545,bjd+06,253.89,6,bjd+06,0.974724730631,9,bjd+06,109.78075,-25.75006,
273,J0720-3125,hmb+97,*,0,*,8.391115532,26,kv05,110.10401,-31.43058,
274,J0721-2038,bkl+13,76.1,6,bkl+13,0.01554239497400,8,bkl+13,110.42877,-20.63529,
275,J0725-1635,mld+96,98.98,3,hlk+04,0.4243114031834,11,hlk+04,111.25168,-16.59606,
276,J0726-2612,bjd+06,69.4,4,bjd+06,3.4423084877,4,bjd+06,111.53383,-26.21058,
277,J0729-1448,mhl+02,91.7,2,pkj+13,0.251658714181,13,mhl+02,112.31854,-14.81022,
278,B0727-18,mlt+78,61.293,10,hlk+04,0.51016034483,3,hlk+04,112.38480,-18.61187,
279,J0733-2345,lfl+06,194,3,lfl+06,1.79624970117,10,lfl+06,113.35250,-23.76561,
280,J0734-1559,sbd+11,*,0,*,0.156250,0,sbd+11,113.50000,-15.98333,
281,J0736-6304,bb10,19.4,0,cbmp17,4.8628739612,7,jcs+17,114.08338,-63.07111,
282,J0737-2202,mhl+02,95.7,4,mhl+02,0.320366370454,5,mhl+02,114.43363,-22.03481,
283,J0737-3039A,bdp+03,48.920,5,ksm+06,0.0226993785996239,11,ksm+06,114.46354,-30.66131,
284,J0737-3039B,lbk+04,48.920,5,ksm+06,2.77346077007,8,ksm+06,114.46354,-30.66131,
285,B0736-40,lvw68,160.896,3,pkj+13,0.374919985032,6,wmz+01,114.63470,-40.71137,
286,J0738+6904,slr+14,17.22,2,lsk+18,6.8276928022,5,lsk+18,114.59419,69.07223,
287,J0740+41,slr+14,20.83,9,slr+14,0.0031392150,48,slr+14,115.25000,41.06667,
288,J0740+6620,slr+14,14.96177,24,abb+18,0.00288573641085019,3,abb+18,115.19082,66.34266,
289,B0740-28,fss73,73.728,1,pkj+13,0.166762291572,20,hlk+04,115.70441,-28.37882,
290,B0743-53,mlt+78,121.38,2,pkj+13,0.2148363514,5,nmc81,116.25958,-53.85611,
291,J0746-4529,bjd+06,134.57,12,bjd+06,2.79102517845,5,bjd+06,116.74799,-45.49074,
292,J0747+6646,slr+14,27.576,3,lsk+18,0.407700524409,5,lsk+18,116.91536,66.78243,
293,J0749-4247,mld+96,104.595,9,dsb+98,1.095452157610,14,dsb+98,117.45698,-42.79504,
294,J0749-68,kbj+18,26,0,kbj+18,0.915171299,2,kbj+18,117.70833,-68.74083,
295,J0750+57,slr+14,27,2,slr+14,1.174875,65,slr+14,117.50000,57.00000,
296,J0751+1807,lzc95,30.246,6,dcl+16,0.00347877083927942,4,dcl+16,117.78815,18.12736,
297,J0753-0816,mbc+19,38,0,mbc+19,2.09362,0,mbc+19,118.38750,-8.32639,
298,B0751+32,dth78,39.9863,14,bkk+16,1.442349479143,3,hlk+04,118.66953,32.53228,
299,B0756-15,mlt+78,63.327,3,hlk+04,0.6822651758060,14,hlk+04,119.62113,-15.46909,
300,J0802-09,aac+18,21.3,4,aac+18,0.5712560,3,aac+18,120.50000,-9.91667,
301,J0804-3647,bkl+13,196,5,bkl+13,2.19198689593,15,bkl+13,121.09250,-36.79319,
302,J0806+08,dsm+13,46,0,dsm+13,2.0631,0,dsm+13,121.52083,8.28333,
303,J0806-4123,hmz+04,*,0,*,11.37038593,12,kk09,121.59750,-41.37525,
304,J0807-5421,bbb+12,165.03,7,bbb+12,0.52664353143,3,bbb+12,121.94660,-54.35735,
305,J0808-3937,bkl+13,165,4,bkl+13,0.86634928471,3,bkl+13,122.04846,-39.63136,
306,B0808-47,mlt+78,228.3,12,nmc81,0.547199235502,4,smd93,122.43287,-47.89865,
307,J0812-3905,bkl+13,327,4,bkl+13,0.482595929159,4,bkl+13,123.06167,-39.09692,
308,B0809+74,cp68,5.75066,48,bkk+16,1.292241446862,3,hlk+04,123.74792,74.48492,
309,J0815+0939,clm+05,52.6589,79,bkk+16,0.64516119106,5,clm+05,123.78657,9.66408,
310,J0818-3049,bkl+13,133.7,2,bkl+13,0.7637418483,5,bkl+13,124.70542,-30.82528,
311,J0818-3232,bjd+06,131.80,7,bjd+06,2.161258926939,15,bjd+06,124.60806,-32.54181,
312,B0818-13,vl70,40.938,3,hlk+04,1.2381295438682,8,hlk+04,125.10992,-13.84885,
313,J0820-3826,bkl+13,195.56,18,bkl+13,0.1248363804193,7,bkl+13,125.24972,-38.44524,
314,J0820-3921,bjd+06,179.4,1,bjd+06,1.07356658405,4,bjd+06,125.20462,-39.36547,
315,B0818-41,mlt+78,113.4,2,antt94,0.54544553611,2,antt94,125.06437,-41.24344,
316,J0821-4221,bjd+06,270.6,1,bjd+06,0.3967282353771,19,bjd+06,125.43598,-42.35707,
317,J0821-4300,gh09,*,0,*,0.112799455072,5,gha13,125.48902,-43.00474,
318,B0820+02,mlt+78,23.727,6,hlk+04,0.8648728046988,9,hlk+04,125.79070,1.98678,
319,J0824+00,dsm+13,35,0,dsm+13,0.0099,0,dsm+13,126.06667,0.45000,
320,B0823+26,cls68,19.47633,18,bkk+16,0.53066051169,3,hlk+04,126.71410,26.62327,
321,B0826-34,mlt+78,52.2,6,bgg08,1.84891880365,11,hlk+04,127.06927,-34.28529,
322,J0831-4406,kbm+03,254.0,5,kbm+03,0.311673518473,11,kbm+03,127.88512,-44.10331,
323,J0834-4159,kbm+03,240.5,15,kbm+03,0.121116349354,15,kbm+03,128.56792,-41.99750,
324,J0834-60,ebvb01,20,6,ebvb01,0.384645,6,ebvb01,128.70833,-60.58333,
325,J0835-3707,mlc+01,112.3,3,mlc+01,0.541404373627,15,mlc+01,128.76283,-37.13097,
326,J0835-42,bbb+12,190,0,bbb+12,0.7384,0,bbb+12,128.90417,-42.54361,
327,B0833-45,lvm68,67.97,2,pkj+13,0.089328385024,4,dml02,128.83588,-45.17635,
328,B0834+06,phbc68,12.8640,4,srb+15,1.2737682915785,7,hlk+04,129.27351,6.17071,
329,J0837-24,bbj+11,142.8,5,bbj+11,*,0,*,129.43333,-24.79667,
330,B0835-41,lvw68,147.29,7,hfs+04,0.751623617646,8,wmz+01,129.33826,-41.58732,
331,J0838-2621,bjd+06,116.90,5,bjd+06,0.3085806621443,20,bjd+06,129.57834,-26.35821,
332,J0838-3947,mlc+01,219,11,mlc+01,1.7039457055,9,mlc+01,129.62833,-39.78944,
333,J0839-66,mbc+19,83,0,mbc+19,0.449339,0,mbc+19,129.90417,-66.58111,
334,B0839-53,mlt+78,156.5,10,cmh91,0.72061236106,2,dmk+93,130.14117,-53.54319,
335,B0840-48,mlt+78,196.85,8,hfs+04,0.64435405580,12,nmc81,130.52237,-48.85578,
336,J0843+0719,bjd+06,36.6,3,bjd+06,1.36586,5,bjd+06,130.89092,7.31328,
337,J0843-5022,ebvb01,178.47,9,ebvb01,0.2089556931527,14,ebvb01,130.79118,-50.37864,
338,B0844-35,mlt+78,94.16,11,hlk+04,1.116097163402,5,hlk+04,131.52525,-35.56129,
339,J0847-4316,mll+06,292.5,9,mlk+09,5.9774927370,7,mlk+09,131.98887,-43.28244,
340,J0848+16,dsm+13,38,0,dsm+13,0.4524,0,dsm+13,132.22083,16.71667,
341,J0849-6322,ebvb01,91.29,9,ebvb01,0.367953256307,5,ebvb01,132.42746,-63.37639,
342,B0841+80,dtws85,34.8121,31,bkk+16,1.60222797387,4,hlk+04,132.25628,80.48309,
343,B0853-33,mlt+78,86.635,16,hlk+04,1.267535702756,5,hlk+04,133.91006,-33.52758,
344,J0855-4644,kbm+03,236.4,1,pkj+13,0.0646861308252,4,kbm+03,133.90075,-46.73706,
345,J0855-4658,kbm+03,472.7,12,kbm+03,0.57507238258,4,kbm+03,133.83154,-46.97294,
346,B0855-61,mlt+78,95,3,nmc81,0.9625085573,3,nmc81,134.24712,-61.63147,
347,J0857-4424,lml+98,184.429,4,dsb+98,0.326774210079,2,dsb+98,134.47983,-44.40287,
348,J0900-3144,bjd+06,75.707,8,dcl+16,0.0111096493380938,6,dcl+16,135.18314,-31.74192,
349,J0901-4624,mlc+01,199.3,2,pkj+13,0.441995130786,14,mlc+01,135.41717,-46.41347,
350,B0901-63,mlt+78,76,7,nmc81,0.6603133715,2,nmc81,135.63500,-63.42000,
351,B0903-42,mlt+78,145.8,5,hfs+04,0.9651709987,4,nmc81,136.24667,-42.77056,
352,B0904-74,mlt+78,51.1,16,nmc81,0.54955311909,12,nmc81,136.04500,-74.99522,
353,J0905-4536,mld+96,179.7,0,bbb+12,0.9882805974,2,dsb+98,136.34958,-45.61472,
354,J0905-5127,mld+96,196.432,4,dsb+98,0.346287436779,2,dsb+98,136.46634,-51.46353,
355,J0905-6019,bbb+12,91.4,4,bbb+12,0.340854176542,8,bbb+12,136.31352,-60.32279,
356,B0905-51,mlt+78,103.72,0,hfs+04,0.253556015011,3,smd93,136.81625,-51.96646,
357,B0906-17,mlt+78,15.879,2,srb+15,0.40162562344216,18,hlk+04,137.15909,-17.66046,
358,B0906-49,dmd+88,180.37,5,pkj+13,0.10675459250,3,dmd+88,137.14804,-49.21847,
359,B0909-71,mlt+78,54.3,16,nmc81,1.3628899542,5,nmc81,137.40000,-72.20233,
360,B0904+77,th69,*,0,*,1.57905,6,th69,137.50000,77.46667,
361,J0912-3851,bbj+11,71.5,7,tjb+14,1.526085076,3,bbb+12,138.17792,-38.85083,
362,J0919-42,bcm+15,57.8,0,bcm+15,0.8126,0,bcm+15,139.75000,-42.00000,
363,J0919-6040,bbb+12,82.5,3,bbb+12,1.2169757230,6,bbb+12,139.86612,-60.68067,
364,B0917+63,dtws85,13.15423,18,bkk+16,1.567994018480,4,hlk+04,140.30890,62.90386,
365,B0919+06,mlt+78,27.2986,5,srb+15,0.430627098928,17,spl13,140.55842,6.63981,
366,J0922-4949,mlc+01,237.1,3,mlc+01,0.950288537028,8,mlc+01,140.56234,-49.82002,
367,J0922-52,mlb+12,122.4,0,mlb+12,0.00968,0,mlb+12,140.50000,-52.00000,
368,J0923-31,bb10,72,20,bb10,*,0,*,140.99167,-31.95000,
369,B0922-52,mlt+78,152.9,5,nmc81,0.74629520954,10,nmc81,141.03621,-53.04561,
370,B0923-58,mlt+78,57.4,3,hfs+04,0.73950132654,4,dmk+93,141.12917,-58.23511,
371,J0927+2345,rtj+96,17.24,12,bfrs18,0.76188923605,9,bfrs18,141.93858,23.75297,
372,J0928+06,dsm+13,50,0,dsm+13,2.0604,0,dsm+13,142.18333,6.23333,
373,J0928+30,ttol16,22,2,ttol16,2.0919,0,ttol16,142.17917,30.61667,
374,J0930-2301,kmk+18,78.3,5,kmk+18,1.80706867799,8,kmk+18,142.51175,-23.02917,
375,J0931-1902,abb+15,41.48841,24,abb+18,0.00463802939134413,7,abb+18,142.82966,-19.04862,
376,J0932-3217,ebvb01,102.1,8,ebvb01,1.93162674308,19,ebvb01,143.16312,-32.28728,
377,J0932-5327,lfl+06,122,11,lfl+06,4.3921587127,6,lfl+06,143.09525,-53.45306,
378,J0934-4154,ebvb01,113.79,16,ebvb01,0.570409236430,14,ebvb01,143.74250,-41.90542,
379,B0932-52,mlt+78,100,2,dmk+93,1.44477320982,3,dmk+93,143.61792,-52.82422,
380,J0940-5428,mlc+01,134.55,3,pkj+13,0.087545204308,4,mlc+01,145.24258,-54.47794,
381,J0941-39,bb10,78.2,27,bb10,0.58677841838,3,bb10,145.40833,-39.68333,
382,J0941-5244,mld+96,157.94,1,dsb+98,0.65855761432,1,dsb+98,145.42145,-52.73458,
383,B0940-55,wvl69,180.2,5,nmc81,0.66436748807,6,smd93,145.56596,-55.88119,
384,B0941-56,mlt+78,159.74,12,hfs+04,0.808127417142,11,smd93,145.72692,-56.96207,
385,B0940+16,mlt+78,20.3402,18,bkk+16,1.087417728071,10,hlk+04,145.87542,16.52694,
386,J0943+2253,tdk+93,27.2508,15,bfrs18,0.5329747057409,9,bfrs18,145.88499,22.88491,
387,B0942-13,mlt+78,12.497,3,hlk+04,0.5702641245619,4,hlk+04,146.12065,-13.91156,
388,J0944+4106,slr+14,21.41,3,lsk+18,2.22943126698,5,lsk+18,146.07558,41.10126,
389,J0945-4833,kbm+03,98.1,3,kbm+03,0.3315855987755,18,kbm+03,146.40939,-48.55403,
390,B0943+10,vazs69,15.31845,90,bkk+16,1.09770570486,7,hlk+04,146.53167,9.86528,
391,J0947+2740,rtj+96,29.09,7,bfrs18,0.85101380329,6,bfrs18,146.83870,27.67875,
392,J0949-6902,bbb+12,93.0,1,bbb+12,0.64001572416,1,bbb+12,147.33570,-69.04489,
393,J0951-71,mbc+19,77,0,mbc+19,0.212378,0,mbc+19,147.85000,-71.31694,
394,J0952-0607,bph+17,22.41149,10,bph+17,0.00141379837685,4,bph+17,148.03466,-6.12319,
395,B0950-38,mlt+78,167,3,nmc81,1.3738151214,5,nmc81,148.07167,-38.65283,
396,B0950+08,phbc68,2.96927,8,srb+15,0.2530651649482,9,hlk+04,148.28879,7.92660,
397,J0954-5430,mlc+01,201.57,5,pkj+13,0.472834279266,16,mlc+01,148.52517,-54.51486,
398,B0953-52,mlt+78,156.9,2,nmc81,0.86211773933,5,nmc81,148.87292,-53.07131,
399,J0955-61,ckr+15,160.7,0,ckr+15,0.001999,0,ckr+15,148.75000,-61.80000,
400,J0957-06,kkl+15,26.95,2,kkl+15,1.72370,8,kkl+15,149.25000,-6.28333,
401,J0957-5432,mlc+01,226.1,3,mlc+01,0.203556697536,6,mlc+01,149.48337,-54.53442,
402,B0957-47,mlt+78,92.7,12,nmc81,0.67008576040,18,nmc81,149.85942,-48.16319,
403,J1000+08,mbc+19,21,0,mbc+19,0.440372,0,mbc+19,150.15833,8.33278,
404,J1000-5149,kbm+03,72.8,3,kbm+03,0.2556770984252,20,kbm+03,150.11725,-51.83281,
405,B0959-54,wvl69,130.32,17,hfs+04,1.43658262920,12,smd93,150.40825,-55.11853,
406,J1001-5559,mlc+01,159.3,9,mlc+01,1.66117674023,4,mlc+01,150.28583,-55.98339,
407,J1001-5939,lfl+06,113,3,lfl+06,7.7336402649,8,lfl+06,150.38429,-59.65494,
408,J1002-5559,mlc+01,426,4,mlc+01,0.7775009067,3,mlc+01,150.74125,-55.99361,
409,J1002-5919,ncb+15,347,2,ncb+15,0.7134892535,6,ncb+15,150.58542,-59.32700,
410,B1001-47,mlt+78,98.49,8,pkj+13,0.30707169975,3,nmc81,150.83992,-47.78389,
411,J1005+30,ttm+18,17,2,ttm+18,*,0,*,151.37500,30.25000,
412,J1006-6311,lml+98,195.99,5,dsb+98,0.8357974680,2,dsb+98,151.65250,-63.19478,
413,J1010+15,dsm+13,42,0,dsm+13,*,0,*,152.50000,15.85000,
414,B1010-23,mlt+78,22.51,9,hlk+04,2.51794502050,4,hlk+04,153.14053,-23.63956,
415,J1012-4235,ckr+15,71.6,0,ckr+15,0.003101,0,ckr+15,153.02917,-42.58333,
416,J1012+5307,nll+95,9.02314,7,lwj+09,0.005255749014115409,14,lwj+09,153.13933,53.11730,
417,J1012-5830,kbm+03,294,4,kbm+03,2.1335912144,3,kbm+03,153.22875,-58.50711,
418,B1011-58,jlm+92,383.9,1,jml+95,0.8199114962,3,jml+95,153.20208,-58.96353,
419,J1013-5934,kbm+03,379.78,17,kbm+03,0.442900630729,4,kbm+03,153.38273,-59.57408,
420,J1014-48,bbj+11,87,7,bbj+11,1.5088,2,bbj+11,153.57500,-48.82833,
421,J1015-5719,kbm+03,278.1,2,pkj+13,0.139881677595,4,kbm+03,153.90817,-57.32022,
422,B1014-53,mlt+78,66.8,18,nmc81,0.7695835272,2,nmc81,154.13000,-53.75383,
423,J1016-5819,mlc+01,252.16,7,pkj+13,0.0878341561432,9,mlc+01,154.05042,-58.31699,
424,J1016-5857,cbm+01,394.48,9,pkj+13,0.1073864584588,15,hfs+04,154.08817,-58.95336,
425,B1015-56,mlt+78,438.7,5,hfs+04,0.50345881546,8,nmc81,154.30358,-56.35853,
426,J1017-7156,kjb+12,94.22407,3,nbb+14,0.00233851444011854,4,nbb+14,154.46387,-71.94490,
427,B1016-16,dtws85,48.82,7,hlk+04,1.804694945768,10,hlk+04,154.66819,-16.70282,
428,J1019-5749,kbm+03,1040,1,pkj+13,0.162498709997,8,kbm+03,154.96725,-57.81831,
429,J1020-5921,kbm+03,80,3,kbm+03,1.23830534423,11,kbm+03,155.05846,-59.35944,
430,J1020-6026,lfl+06,441.5,4,pkj+13,0.140479910179,8,lfl+06,155.04750,-60.43522,
431,J1021-5601,hfs+04,212,8,hfs+04,0.67002629761,14,hfs+04,155.35342,-56.03081,
432,J1022+1001,cnst96,10.2521,1,hbo06,0.01645292995419539,9,rhc+16,155.74166,10.03133,
433,J1022-5813,kbm+03,714,8,kbm+03,1.6437260020,5,kbm+03,155.61708,-58.22500,
434,J1023+0038,asr+09,14.325,10,asr+09,0.0016879874702211,3,akh+13,155.94870,0.64468,
435,J1023-5746,sdz+10,*,0,*,0.11147243434,9,sdz+10,155.76208,-57.76806,
436,J1024-0719,bjb+97,6.4778,6,abb+18,0.00516220456226042,3,abb+18,156.16111,-7.32211,
437,J1028-5819,kjk+08,96.525,2,kjk+08,0.0914032309,14,kjk+08,157.11667,-58.31811,
438,J1031-6117,kbm+03,506.8,12,kbm+03,0.306410837119,10,kbm+03,157.75933,-61.29739,
439,J1032-5206,hfs+04,139,4,hfs+04,2.40762231135,12,hfs+04,158.11538,-52.10236,
440,B1030-58,mlt+78,418.20,17,hfs+04,0.464208010,8,nmc81,158.02917,-59.16667,
441,J1034-3224,mld+96,50.75,8,hlk+04,1.150590428417,10,hlk+04,158.58130,-32.40722,
442,J1035-6345,kbm+03,189.7,9,kbm+03,0.579576736318,6,kbm+03,158.76283,-63.75511,
443,J1035-6720,cpw+18,84.16,22,cpw+18,0.0028720063916972,7,cpw+18,158.86449,-67.33686,
444,J1036-4926,mld+96,136.529,10,dsb+98,0.510368133101,8,dsb+98,159.05447,-49.43938,
445,J1036-6559,bbb+12,158.36,9,bbb+12,0.53350188629,6,bbb+12,159.08350,-65.98591,
446,J1036-8317,ckr+15,27,0,ckr+15,0.003408,0,ckr+15,159.00000,-83.28333,
447,J1038+0032,bjd+06,26.59,20,bjd+06,0.02885155795131,8,bjd+06,159.61222,0.54544,
448,B1036-58,jlm+92,72.74,3,jml+95,0.661992094032,11,jml+95,159.58208,-58.52422,
449,B1039-19,mlt+78,33.777,10,hlk+04,1.386368074588,3,hlk+04,160.40082,-19.70378,
450,B1039-55,mlt+78,306.5,4,hfs+04,1.1708590770,4,nmc81,160.50254,-55.35153,
451,J1043-6116,kbm+03,448.91,2,pkj+13,0.288601695277,5,kbm+03,160.98038,-61.28078,
452,J1044-5737,sdz+10,*,0,*,0.13902889110,4,sdz+10,161.13667,-57.62203,
453,J1045-4509,bhl+94,58.1438,0,rhc+16,0.0074742242284254,8,rhc+16,161.45911,-45.16503,
454,J1046+0304,bjd+06,25.3,5,bjd+06,0.326271446035,4,bjd+06,161.68013,3.06858,
455,B1044-57,mlt+78,240.2,5,nmc81,0.36942669620,6,nmc81,161.57863,-58.23106,
456,J1047-3032,lml+98,52.54,7,hlk+04,0.3303280523313,19,hlk+04,161.75339,-30.53833,
457,J1047-6709,lml+98,116.156,2,dsb+98,0.1984514505627,8,dsb+98,161.86784,-67.16419,
458,J1048+2339,cck+16,16.6544,1,drc+16,0.0046651629362643,16,drc+16,162.18091,23.66484,
459,B1046-58,jlm+92,128.679,4,pkj+13,0.123670657887,3,wmp+00,162.05083,-58.53494,
460,J1048-5838,kle+10,70.7,9,cbmp17,1.231304776630,4,jcs+17,162.05234,-58.63862,
461,J1049-5833,mlc+01,446.8,15,mlc+01,2.2023250770,3,mlc+01,162.45975,-58.56239,
462,J1050-5953,scs86,*,0,*,6.4520766,6,kgc+01,162.52967,-59.88928,
463,J1052-5954,kbm+03,491.9,6,pkj+13,0.180591500693,10,kbm+03,163.15879,-59.91225,
464,J1052-6348,hfs+04,167.5,14,hfs+04,0.383830423532,15,hfs+04,163.22246,-63.80461,
465,J1054-5943,kbm+03,330.7,6,kbm+03,0.346908957903,13,kbm+03,163.74062,-59.72058,
466,J1054-5946,bbb+12,253.9,6,bbb+12,0.228324249982,8,bbb+12,163.62692,-59.77528,
467,J1054-6452,hfs+04,234,4,hfs+04,1.8400035414,3,hfs+04,163.53683,-64.87708,
468,J1055-6022,hfs+04,590,5,hfs+04,0.9475584093,3,hfs+04,163.95208,-60.38111,
469,J1055-6028,kel+09,636.5,1,pkj+13,0.099660833480,3,kel+09,163.91329,-60.47708,
470,J1055-6236,kbm+03,149.7,15,kbm+03,0.44863544246,3,kbm+03,163.97754,-62.61342,
471,J1055-6905,ebvb01,142.8,4,ebvb01,2.9193969868,3,ebvb01,163.93629,-69.08650,
472,J1056-5709,mlc+01,436.5,18,mlc+01,0.67608189374,8,mlc+01,164.18246,-57.15958,
473,B1054-62,mlt+78,320.3,6,dmk+93,0.422447188684,16,smd93,164.10646,-62.97989,
474,J1056-7117,nbb+14,93.04,4,nbb+14,0.0263096769824,7,nbb+14,164.19158,-71.29816,
475,J1057-4754,ebvb01,60,8,ebvb01,0.628305878552,7,jbo+09,164.47141,-47.91600,
476,B1055-52,vl72,29.69,1,pkj+13,0.197107608187,15,nmc81,164.49569,-52.44896,
477,J1057-5851,cwp+17,*,0,*,0.62036503134,12,cwp+17,164.28958,-58.85194,
478,B1056-78,mlt+78,51,2,nmc81,1.3474021612,4,nmc81,164.36417,-79.24006,
479,J1058-5957,kbm+03,334.0,11,kbm+03,0.616270272343,16,kbm+03,164.64271,-59.96011,
480,B1056-57,mlt+78,108.7,3,hfs+04,1.18499893354,3,dmk+93,164.75375,-57.70394,
481,J1059+6459,slr+14,18.5,4,lsk+18,3.6311696786,14,lsk+18,164.86460,64.99220,
482,J1101-6101,htg+14,*,0,*,0.062800077,6,htg+14,165.43733,-61.02767,
483,J1101-6424,ncb+15,207,0,ncb+15,0.005109272904279,2,ncb+15,165.40497,-64.41093,
484,J1103-5403,kjr+11,103.915,3,kjr+11,0.00339270965933,4,kjr+11,165.88872,-54.06201,
485,J1103-6025,kbm+03,275.9,3,kbm+03,0.396586748928,5,kbm+03,165.88117,-60.42677,
486,J1104-6103,kmj+96,78.506,15,kmj+96,0.2809053015394,18,kmj+96,166.07192,-61.05108,
487,J1105-43,bbb+12,45.5,10,tjb+14,0.3511,0,bbb+12,166.35000,-43.95028,
488,J1105-6037,cwp+17,*,0,*,0.194938267113,4,cwp+17,166.25200,-60.62119,
489,J1105-6107,kbm+97,271.24,1,pkj+13,0.063192941526,8,wmp+00,166.35904,-61.13094,
490,J1106-6438,hfs+04,203,3,hfs+04,2.7179341360,3,hfs+04,166.61850,-64.65000,
491,J1107-5907,lfl+06,40.2,11,lfl+06,0.252773323418,6,lfl+06,166.89358,-59.12186,
492,B1105-59,mlt+78,158.4,11,hfs+04,1.5165309654,12,nmc81,166.99458,-59.78444,
493,J1107-6143,kbm+03,406,3,kbm+03,1.7993956675,4,kbm+03,166.80125,-61.73306,
494,B1107-56,jlm+92,262.56,6,jml+95,0.558252726401,7,jml+95,167.50167,-56.62581,
495,J1110+58,slr+14,26,1,slr+14,0.793348,21,slr+14,167.75000,58.86667,
496,J1112-6103,mlc+01,599.1,7,mlc+01,0.064961851894,3,mlc+01,168.06171,-61.05864,
497,B1110-65,mlt+78,249.3,10,nmc81,0.33421283978,6,nmc81,168.16054,-66.21800,
498,B1110-69,mlt+78,148.4,10,nmc81,0.82048420411,16,nmc81,168.21250,-69.44194,
499,B1112-60,jlm+92,677.0,4,hfs+04,0.88081962549,2,jml+95,168.59383,-61.00950,
500,B1112+50,fss73,9.18634,26,bkk+16,1.656439759937,3,hlk+04,168.91000,50.50341,
501,J1115-6052,mlc+01,226.92,5,pkj+13,0.259776659501,9,mlc+01,168.97367,-60.87161,
502,J1116-2444,kmk+18,29.8,3,kmk+18,0.86794888009,5,kmk+18,169.09692,-24.74892,
503,B1114-41,mlt+78,40.53,3,antt94,0.943157882843,7,antt94,169.17953,-41.37888,
504,J1117-6154,kbm+03,493.6,9,kbm+03,0.50509714918,5,kbm+03,169.34921,-61.90611,
505,J1117-6447,kbm+03,303,6,kbm+03,1.1552719604,3,kbm+03,169.43750,-64.79944,
506,J1119-6127,ckl+00,704.8,2,pkj+13,0.40796298356,9,wje11,169.80958,-61.46375,
507,B1118-79,mlt+78,27.4,14,nmc81,2.2805971963,7,nmc81,169.92000,-79.60842,
508,J1120-3618,rb13,45.1,0,rb13,0.00555,0,rb13,170.09333,-36.30894,
509,B1119-54,mlt+78,204.7,6,nmc81,0.53578313115,3,nmc81,170.32995,-54.73486,
510,J1123-4844,lml+98,92.915,3,dsb+98,0.244838478401,7,dsb+98,170.81521,-48.73965,
511,J1123-6102,mlc+01,439.4,4,mlc+01,0.64023374765,3,mlc+01,170.92375,-61.03506,
512,J1123-6259,lml+98,223.26,3,dsb+98,0.271434052199,3,wmp+00,170.98145,-62.98632,
513,J1123-6651,lml+98,111.196,5,dsb+98,0.232976432603,2,dsb+98,170.96754,-66.86363,
514,J1124-3653,hrm+11,44.9,0,hrm+11,0.00241,0,hrm+11,171.00000,-36.00000,
515,J1124-5638,kbm+03,289.5,16,kbm+03,0.185559973402,11,kbm+03,171.23529,-56.64436,
516,J1124-5916,cmg+02,330,2,cmg+02,0.13547685441,17,rkp+11,171.16250,-59.27194,
517,J1124-6421,kbm+03,298,3,kbm+03,0.47909858452,7,kbm+03,171.24792,-64.35472,
518,J1125-5825,kjv+10,124.7946,8,nbb+14,0.00310221391893416,16,nbb+14,171.43486,-58.42136,
519,J1125-6014,fsk+04,52.951,14,lfl+06,0.0026303807397848,8,lfl+06,171.48007,-60.23517,
520,J1125+7819,slr+14,11.73,15,abb+18,0.00420160911810769,18,abb+18,171.49933,78.33020,
521,J1126-27,kkl+15,26.860,7,kkl+15,0.358161,8,kkl+15,171.50000,-27.61667,
522,J1126-38,kbj+18,46,0,kbj+18,0.88755,1,kbj+18,171.57500,-38.63333,
523,B1124-60,jlm+92,280.27,3,jml+95,0.202736911853,3,jml+95,171.71920,-60.91110,
524,J1126-6942,lml+98,55.33,2,dsb+98,0.5794164380,2,dsb+98,171.59029,-69.70425,
525,J1128-6219,kbm+03,675,9,kbm+03,0.51598351050,11,kbm+03,172.19458,-62.31917,
526,J1129-53,bb10,77.0,25,bb10,1.062880,5,bb10,172.33750,-53.51667,
527,J1130-5826,kbm+03,261.1,7,kbm+03,0.162323475501,3,kbm+03,172.56804,-58.43397,
528,J1130-5925,mlc+01,264.4,16,mlc+01,0.68098383242,6,mlc+01,172.54350,-59.42614,
529,J1130-6807,lml+98,148.734,4,dsb+98,0.2563527993088,8,dsb+98,172.63297,-68.12459,
530,J1132-46,bbb+12,120,0,bbb+12,0.3254,0,bbb+12,173.13750,-46.91833,
531,J1132-5627,kbm+03,305.7,8,kbm+03,0.175166247082,10,kbm+03,173.06558,-56.45803,
532,B1131-62,jlm+92,567.8,5,jml+95,1.02287514082,9,jml+95,173.46437,-62.84739,
533,J1135-49,bbj+11,114,20,bbj+11,*,0,*,173.98333,-49.42528,
534,J1135-6055,sbd+11,*,0,*,0.114943,0,sbd+11,173.75000,-60.91667,
535,B1133+16,phbc68,4.84066,34,bkk+16,1.187913065936,3,hlk+04,174.01353,15.85124,
536,B1133-55,mlt+78,85.5,7,nmc81,0.36470557624,2,smd93,174.00904,-55.41897,
537,J1137-6700,lml+98,228.041,9,dsb+98,0.55621605570,2,dsb+98,174.38370,-67.00917,
538,J1137+7528,san16,29.1702,1,san16,0.0025126423832770,7,san16,174.25857,75.46731,
