,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,kron_flux,kron_fluxerr,VLT_FORS2_R,kron_radius,ra,dec,separation,ang_size,P_c,Sigma_m,mag,P_O,p_xO,P_Ox,P_Ux,P_U
40,41,397.0503739593391,343.86721413378916,,341,512,241,386,10916.0,25.4711332764701,14.02964066531593,-32.87689920306983,0.8346336234338303,-0.10953401919650929,103.93920315530175,0.0,153610.05632042236,,157470.39064036883,,15.12577820713104,1.4,8.777042953129637,-28.272124531852874,9.424195069128231,6.418725585670465,0.0003627425329887357,4.5344731695977973e-07,15.12577820713104,0.8424804850657532,0.0009060235529731797,0.9999999976765938,0.0,0.0
48,49,307.4741932242061,319.90149433908044,,291,325,296,343,929.0,10.404880335295628,7.443571544866346,-75.66973123426217,0.6987229922464062,-0.1665059994170548,0.930481693451199,0.0,263.3971014707363,,1571.0586997867179,,22.04029984935441,3.3470331740232133,8.783991780222593,-28.273807579789988,17.80237140045136,2.6220298444944983,0.6494093011306927,0.0009656712069120384,22.04029984935441,0.00039560102114428823,4.482983064699839e-09,2.3234063053918383e-09,0.0,0.0
63,64,386.3096043657298,430.74460651711917,,372,400,424,439,327.0,6.294499048982465,2.2471707012210147,-16.31632972844042,0.9341022866540025,0.2733859360072515,20.26875724637774,0.0,1156.5352372980897,,1195.6315180080985,,20.43393015463521,1.4,8.777924831621615,-28.266183139623784,17.266738313272764,1.5862137603435813,0.18438131299081217,0.00020976404118096736,20.43393015463521,0.0018211916274747176,1.7869289314409827e-53,4.263473686114094e-53,0.0,0.0
112,113,316.3734745066448,437.9333754528618,,308,328,424,457,402.0,8.12321898939971,4.42787440512116,87.3850953340902,0.8383784185529444,0.009318037276415225,0.6717098872404534,0.0,112.85092951600785,,825.8950258945434,,22.960564476676524,3.4519978976005055,8.783363737958341,-28.265724387577187,21.728140897012207,2.047051185328727,0.9644385589763906,0.002167684841377777,22.960564476676524,0.0001762343437809105,6.711450807449044e-88,1.549557222045907e-88,0.0,0.0
111,112,301.10717630571276,433.2704803369094,,288,312,419,449,411.0,8.338527932971406,4.7883344912944805,79.64911102674914,0.8186854793835534,-0.09025133301165766,0.7527814181145303,0.0,115.12741238288254,,758.0283598334607,,22.93888046930386,3.2507012056924047,8.78454763242247,-28.26605079086622,23.13458160127059,2.1013090391087945,0.9753540083651617,0.0021279368740454714,22.93888046930386,0.00017952624450638487,2.660669330100604e-107,6.257768761149503e-108,0.0,0.0
0,1,540.8975442241863,4.075237614043933,,536,546,2,9,70.0,1.8469890206659152,1.7817553443664675,-22.35996389901285,0.2634206399806918,0.06098284405369725,4.596415653829041,0.0,70.95767570040721,,99.05522812547683,,23.464328874985995,1.612239285272694,8.76567639477773,-28.29531312746729,98.78487868642486,0.4654412332078106,1.0,0.0033077161401813826,23.464328874985995,0.0001154937423146265,0.0,0.0,0.0,0.0
78,79,511.9338391067872,548.3245746306413,,506,518,542,555,136.0,2.2827312038733454,1.9071195022328267,-73.80567313844871,0.5495586595017364,-0.11486091629952,8.716365006829413,0.0,205.26052708824238,,206.8899599621919,,22.311063728614055,1.4,8.768226552802233,-28.258074753066115,58.12341401844472,0.575248263376083,0.999997904029052,0.0012311151594656673,22.311063728614055,0.0003103044525175414,0.0,0.0,0.0,0.0
75,76,449.2678588865592,521.5679970297988,,441,458,515,529,197.0,3.2119044825305716,2.378063781894338,22.53214425561638,0.6721769170921984,-0.059968404138253106,6.352754145028946,0.0,193.103295796974,,217.60788140975347,,22.377353112654305,1.8204663177936495,8.77308162385813,-28.259936361102323,44.05115312775757,0.809399929597704,0.9996560746451167,0.0013057086103782304,22.377353112654305,0.0002925771588757296,0.0,0.0,0.0,0.0
76,77,446.5032878436316,540.2587578262998,,442,452,535,546,92.0,2.721289798105022,1.9284527716155593,-50.528020290619715,0.7055562170761622,0.051283504955307535,1.0743141297850514,0.0,40.428432361905195,,49.4778502188613,,24.075110074059257,1.5483467621874174,8.77330664964917,-28.258658356785663,47.86588114917646,0.6857650291224656,1.0,0.005418665284446518,24.075110074059257,7.050085131491206e-05,0.0,0.0,0.0,0.0
77,78,590.6466719635353,541.9742211159494,,585,596,538,547,94.0,2.824554680775937,2.054246558415769,-28.126068754739673,0.686339216560336,0.03610741086847469,1.0260754994974945,0.0,46.02127560446569,,51.011138095512656,,23.93443069772787,1.6868203002434627,8.762106410328093,-28.25847124926028,70.8747658073874,0.7117877795555361,1.0,0.004845138889020972,23.93443069772787,7.884614338088297e-05,0.0,0.0,0.0,0.0
80,81,661.0393734151453,563.1658182724196,,653,669,554,575,253.0,3.538505524782783,2.9021635703276427,-81.28332270538002,0.5721249587680883,0.03368549243531049,7.435470555372092,0.0,220.65498645786903,,233.08479409035442,,22.232542962423217,1.4,8.756648082843155,-28.25698637843892,87.98540035487349,0.8917033922452613,0.9999999999992601,0.0011478839755049968,22.232542962423217,0.00033280411931525973,0.0,0.0,0.0,0.0
